Country;Code;Region;Year;GDP
Eritrea;ERI;Sub-Saharan Africa;1981;
Eritrea;ERI;Sub-Saharan Africa;1982;
Eritrea;ERI;Sub-Saharan Africa;1983;
Eritrea;ERI;Sub-Saharan Africa;1984;
Eritrea;ERI;Sub-Saharan Africa;1985;
Eritrea;ERI;Sub-Saharan Africa;1986;
Eritrea;ERI;Sub-Saharan Africa;1987;
Eritrea;ERI;Sub-Saharan Africa;1988;
Eritrea;ERI;Sub-Saharan Africa;1989;
Eritrea;ERI;Sub-Saharan Africa;1990;
Eritrea;ERI;Sub-Saharan Africa;1991;
Eritrea;ERI;Sub-Saharan Africa;1992;477101651.648376
Eritrea;ERI;Sub-Saharan Africa;1993;467876293.706829
Eritrea;ERI;Sub-Saharan Africa;1994;531688311.688312
Eritrea;ERI;Sub-Saharan Africa;1995;578015625
Eritrea;ERI;Sub-Saharan Africa;1996;693535954.190067
Eritrea;ERI;Sub-Saharan Africa;1997;686494476.137988
Eritrea;ERI;Sub-Saharan Africa;1998;745526149.49945
Eritrea;ERI;Sub-Saharan Africa;1999;688921325.712043
Eritrea;ERI;Sub-Saharan Africa;2000;706370812.289101
Eritrea;ERI;Sub-Saharan Africa;2001;752368494.461824
Eritrea;ERI;Sub-Saharan Africa;2002;729321364.095048
Eritrea;ERI;Sub-Saharan Africa;2003;870247701.706937
Eritrea;ERI;Sub-Saharan Africa;2004;1109054002.42096
Eritrea;ERI;Sub-Saharan Africa;2005;1098425899.89884
Eritrea;ERI;Sub-Saharan Africa;2006;1211161879.50862
Eritrea;ERI;Sub-Saharan Africa;2007;1317974493.40894
Eritrea;ERI;Sub-Saharan Africa;2008;1380188800.03147
Eritrea;ERI;Sub-Saharan Africa;2009;1856695550.46865
Eritrea;ERI;Sub-Saharan Africa;2010;2117039510.70194
Eritrea;ERI;Sub-Saharan Africa;2011;2607739837.39837
Eritrea;ERI;Sub-Saharan Africa;2012;3091967479.6748
Eritrea;ERI;Sub-Saharan Africa;2013;3444097560.97561
Spain;ESP;Europe & Central Asia;1960;12072126075.397
Spain;ESP;Europe & Central Asia;1961;13834300571.4849
Spain;ESP;Europe & Central Asia;1962;16138545209.246
Spain;ESP;Europe & Central Asia;1963;19074913947.7196
Spain;ESP;Europe & Central Asia;1964;21343844643.7341
Spain;ESP;Europe & Central Asia;1965;24756958694.9238
Spain;ESP;Europe & Central Asia;1966;28721062242.1634
Spain;ESP;Europe & Central Asia;1967;31647119228.1982
Spain;ESP;Europe & Central Asia;1968;31475548481.4095
Spain;ESP;Europe & Central Asia;1969;36038711599.541
Spain;ESP;Europe & Central Asia;1970;40881655098.6451
Spain;ESP;Europe & Central Asia;1971;46492797365.2695
Spain;ESP;Europe & Central Asia;1972;58971806626.9739
Spain;ESP;Europe & Central Asia;1973;78425934894.3461
Spain;ESP;Europe & Central Asia;1974;97009800115.3735
Spain;ESP;Europe & Central Asia;1975;114465300289.855
Spain;ESP;Europe & Central Asia;1976;118185307386.222
Spain;ESP;Europe & Central Asia;1977;132089531434.83
Spain;ESP;Europe & Central Asia;1978;160163483072.917
Spain;ESP;Europe & Central Asia;1979;214019077342.588
Spain;ESP;Europe & Central Asia;1980;232134606637.271
Spain;ESP;Europe & Central Asia;1981;202257045774.013
Spain;ESP;Europe & Central Asia;1982;195464408602.151
Spain;ESP;Europe & Central Asia;1983;170486866357.309
Spain;ESP;Europe & Central Asia;1984;171635463361.623
Spain;ESP;Europe & Central Asia;1985;180302412230.92
Spain;ESP;Europe & Central Asia;1986;250638463466.793
Spain;ESP;Europe & Central Asia;1987;317882187036.787
Spain;ESP;Europe & Central Asia;1988;375138723325.239
Spain;ESP;Europe & Central Asia;1989;413630538018.271
Spain;ESP;Europe & Central Asia;1990;535101248775.71
Spain;ESP;Europe & Central Asia;1991;575598537069.656
Spain;ESP;Europe & Central Asia;1992;629202392003.901
Spain;ESP;Europe & Central Asia;1993;523649481762.322
Spain;ESP;Europe & Central Asia;1994;529121577319.588
Spain;ESP;Europe & Central Asia;1995;612939685081.398
Spain;ESP;Europe & Central Asia;1996;640998292394.588
Spain;ESP;Europe & Central Asia;1997;588692045454.545
Spain;ESP;Europe & Central Asia;1998;617041986858.225
Spain;ESP;Europe & Central Asia;1999;633194118900.49
Spain;ESP;Europe & Central Asia;2000;595402616546.895
Spain;ESP;Europe & Central Asia;2001;625975838926.175
Spain;ESP;Europe & Central Asia;2002;705145868624.13
Spain;ESP;Europe & Central Asia;2003;906853273137.698
Spain;ESP;Europe & Central Asia;2004;1069601981710.16
Spain;ESP;Europe & Central Asia;2005;1157247674476.45
Spain;ESP;Europe & Central Asia;2006;1264486722860.56
Spain;ESP;Europe & Central Asia;2007;1479265709739.78
Spain;ESP;Europe & Central Asia;2008;1635049580162.05
Spain;ESP;Europe & Central Asia;2009;1498984446173.62
Spain;ESP;Europe & Central Asia;2010;1431587612302.26
Spain;ESP;Europe & Central Asia;2011;1494598106576.36
Spain;ESP;Europe & Central Asia;2012;1355732589969.33
Spain;ESP;Europe & Central Asia;2013;1393040177013.68
Estonia;EST;Europe & Central Asia;1960;
Estonia;EST;Europe & Central Asia;1961;
Estonia;EST;Europe & Central Asia;1962;
Estonia;EST;Europe & Central Asia;1963;
Estonia;EST;Europe & Central Asia;1964;
Estonia;EST;Europe & Central Asia;1965;
Estonia;EST;Europe & Central Asia;1966;
Estonia;EST;Europe & Central Asia;1967;
Estonia;EST;Europe & Central Asia;1968;
Estonia;EST;Europe & Central Asia;1969;
Estonia;EST;Europe & Central Asia;1970;
Estonia;EST;Europe & Central Asia;1971;
Estonia;EST;Europe & Central Asia;1972;
Estonia;EST;Europe & Central Asia;1973;
Estonia;EST;Europe & Central Asia;1974;
Estonia;EST;Europe & Central Asia;1975;
Estonia;EST;Europe & Central Asia;1976;
Estonia;EST;Europe & Central Asia;1977;
Estonia;EST;Europe & Central Asia;1978;
Estonia;EST;Europe & Central Asia;1979;
Estonia;EST;Europe & Central Asia;1980;
Estonia;EST;Europe & Central Asia;1981;
Estonia;EST;Europe & Central Asia;1982;
Estonia;EST;Europe & Central Asia;1983;
Estonia;EST;Europe & Central Asia;1984;
Estonia;EST;Europe & Central Asia;1985;
Estonia;EST;Europe & Central Asia;1986;
Estonia;EST;Europe & Central Asia;1987;
Estonia;EST;Europe & Central Asia;1988;
Estonia;EST;Europe & Central Asia;1989;
Estonia;EST;Europe & Central Asia;1990;
Estonia;EST;Europe & Central Asia;1991;
Estonia;EST;Europe & Central Asia;1992;
Estonia;EST;Europe & Central Asia;1993;
Estonia;EST;Europe & Central Asia;1994;
Estonia;EST;Europe & Central Asia;1995;4362191345.39733
Estonia;EST;Europe & Central Asia;1996;4739181428.01405
Estonia;EST;Europe & Central Asia;1997;5059146979.2606
Estonia;EST;Europe & Central Asia;1998;5608007342.30726
Estonia;EST;Europe & Central Asia;1999;5715278960.81772
Estonia;EST;Europe & Central Asia;2000;5685561595.87211
Estonia;EST;Europe & Central Asia;2001;6233506400.5013
Estonia;EST;Europe & Central Asia;2002;7308608834.88744
Estonia;EST;Europe & Central Asia;2003;9822143179.76513
Estonia;EST;Europe & Central Asia;2004;12057639751.5528
Estonia;EST;Europe & Central Asia;2005;14003096552.7533
Estonia;EST;Europe & Central Asia;2006;16958044845.6933
Estonia;EST;Europe & Central Asia;2007;22228670168.1751
Estonia;EST;Europe & Central Asia;2008;24185794095.1301
Estonia;EST;Europe & Central Asia;2009;19640620154.0994
Estonia;EST;Europe & Central Asia;2010;19479012423.353
Estonia;EST;Europe & Central Asia;2011;22803433932.9544
Estonia;EST;Europe & Central Asia;2012;22660754203.7911
Estonia;EST;Europe & Central Asia;2013;24880264958.1187
Ethiopia;ETH;Sub-Saharan Africa;1960;
Ethiopia;ETH;Sub-Saharan Africa;1961;
Ethiopia;ETH;Sub-Saharan Africa;1962;
Ethiopia;ETH;Sub-Saharan Africa;1963;
Ethiopia;ETH;Sub-Saharan Africa;1964;
Ethiopia;ETH;Sub-Saharan Africa;1965;
Ethiopia;ETH;Sub-Saharan Africa;1966;
Ethiopia;ETH;Sub-Saharan Africa;1967;
Ethiopia;ETH;Sub-Saharan Africa;1968;
Ethiopia;ETH;Sub-Saharan Africa;1969;
Ethiopia;ETH;Sub-Saharan Africa;1970;
Ethiopia;ETH;Sub-Saharan Africa;1971;
Ethiopia;ETH;Sub-Saharan Africa;1972;
Ethiopia;ETH;Sub-Saharan Africa;1973;
Ethiopia;ETH;Sub-Saharan Africa;1974;
Ethiopia;ETH;Sub-Saharan Africa;1975;
Ethiopia;ETH;Sub-Saharan Africa;1976;
Ethiopia;ETH;Sub-Saharan Africa;1977;
Ethiopia;ETH;Sub-Saharan Africa;1978;
Ethiopia;ETH;Sub-Saharan Africa;1979;
Ethiopia;ETH;Sub-Saharan Africa;1980;
Ethiopia;ETH;Sub-Saharan Africa;1981;7324903191.9444
Ethiopia;ETH;Sub-Saharan Africa;1982;7707678023.04719
Ethiopia;ETH;Sub-Saharan Africa;1983;8567890825.39512
Ethiopia;ETH;Sub-Saharan Africa;1984;8096302368.77946
Ethiopia;ETH;Sub-Saharan Africa;1985;9480840483.09179
Ethiopia;ETH;Sub-Saharan Africa;1986;9848600869.56522
Ethiopia;ETH;Sub-Saharan Africa;1987;10527338647.343
Ethiopia;ETH;Sub-Saharan Africa;1988;10908935748.7923
Ethiopia;ETH;Sub-Saharan Africa;1989;11476584879.2271
Ethiopia;ETH;Sub-Saharan Africa;1990;12175166763.285
Ethiopia;ETH;Sub-Saharan Africa;1991;13463868357.4879
Ethiopia;ETH;Sub-Saharan Africa;1992;10492993077.6093
Ethiopia;ETH;Sub-Saharan Africa;1993;8830781623.09793
Ethiopia;ETH;Sub-Saharan Africa;1994;6927910634.00577
Ethiopia;ETH;Sub-Saharan Africa;1995;7663994781.33166
Ethiopia;ETH;Sub-Saharan Africa;1996;8547962278.78354
Ethiopia;ETH;Sub-Saharan Africa;1997;8589233419.59411
Ethiopia;ETH;Sub-Saharan Africa;1998;7818205971.60231
Ethiopia;ETH;Sub-Saharan Africa;1999;7700876202.56451
Ethiopia;ETH;Sub-Saharan Africa;2000;8242349955.0511
Ethiopia;ETH;Sub-Saharan Africa;2001;8231251885.98532
Ethiopia;ETH;Sub-Saharan Africa;2002;7850789592.74778
Ethiopia;ETH;Sub-Saharan Africa;2003;8623669993.37989
Ethiopia;ETH;Sub-Saharan Africa;2004;10131098642.3023
Ethiopia;ETH;Sub-Saharan Africa;2005;12401031522.1633
Ethiopia;ETH;Sub-Saharan Africa;2006;15280701943.6817
Ethiopia;ETH;Sub-Saharan Africa;2007;19707616772.7996
Ethiopia;ETH;Sub-Saharan Africa;2008;27066912635.2228
Ethiopia;ETH;Sub-Saharan Africa;2009;32437389116.038
Ethiopia;ETH;Sub-Saharan Africa;2010;29933790334.3418
Ethiopia;ETH;Sub-Saharan Africa;2011;31952763089.33
Ethiopia;ETH;Sub-Saharan Africa;2012;43310721414.0829
Ethiopia;ETH;Sub-Saharan Africa;2013;47525186490.0517
Finland;FIN;Europe & Central Asia;1960;5224102195.52771
Finland;FIN;Europe & Central Asia;1961;5921659485.03284
Finland;FIN;Europe & Central Asia;1962;6340580854.39073
Finland;FIN;Europe & Central Asia;1963;6885920328.66187
Finland;FIN;Europe & Central Asia;1964;7766655085.78588
Finland;FIN;Europe & Central Asia;1965;8589340019.02985
Finland;FIN;Europe & Central Asia;1966;9208524504.87684
Finland;FIN;Europe & Central Asia;1967;9368954010.3132
Finland;FIN;Europe & Central Asia;1968;8823033880.32993
Finland;FIN;Europe & Central Asia;1969;10070766720.5011
Finland;FIN;Europe & Central Asia;1970;11365953567.3839
Finland;FIN;Europe & Central Asia;1971;12536710287.0134
Finland;FIN;Europe & Central Asia;1972;14754136507.0261
Finland;FIN;Europe & Central Asia;1973;19486826979.9284
Finland;FIN;Europe & Central Asia;1974;24867278714.3532
Finland;FIN;Europe & Central Asia;1975;29494515597.22
Finland;FIN;Europe & Central Asia;1976;31873171718.726
Finland;FIN;Europe & Central Asia;1977;33524682307.8058
Finland;FIN;Europe & Central Asia;1978;36283091407.9422
Finland;FIN;Europe & Central Asia;1979;44498283620.8213
Finland;FIN;Europe & Central Asia;1980;53685049410.2646
Finland;FIN;Europe & Central Asia;1981;52485533204.7396
Finland;FIN;Europe & Central Asia;1982;52832120389.7866
Finland;FIN;Europe & Central Asia;1983;51014090520.9223
Finland;FIN;Europe & Central Asia;1984;52926394934.7052
Finland;FIN;Europe & Central Asia;1985;55914236377.5902
Finland;FIN;Europe & Central Asia;1986;73586676049.7302
Finland;FIN;Europe & Central Asia;1987;91642093872.5822
Finland;FIN;Europe & Central Asia;1988;109103056147.832
Finland;FIN;Europe & Central Asia;1989;119064708327.56
Finland;FIN;Europe & Central Asia;1990;141517648888.198
Finland;FIN;Europe & Central Asia;1991;127866490222.026
Finland;FIN;Europe & Central Asia;1992;112625431377.754
Finland;FIN;Europe & Central Asia;1993;89255751014.885
Finland;FIN;Europe & Central Asia;1994;103321570859.419
Finland;FIN;Europe & Central Asia;1995;134199346405.229
Finland;FIN;Europe & Central Asia;1996;132099404607.818
Finland;FIN;Europe & Central Asia;1997;126833123353.568
Finland;FIN;Europe & Central Asia;1998;133936359590.565
Finland;FIN;Europe & Central Asia;1999;135225868314.511
Finland;FIN;Europe & Central Asia;2000;125539893126.958
Finland;FIN;Europe & Central Asia;2001;129250111856.823
Finland;FIN;Europe & Central Asia;2002;139552983248.635
Finland;FIN;Europe & Central Asia;2003;171071106094.808
Finland;FIN;Europe & Central Asia;2004;196776616813.495
Finland;FIN;Europe & Central Asia;2005;204430930706.86
Finland;FIN;Europe & Central Asia;2006;216541409976.698
Finland;FIN;Europe & Central Asia;2007;255371507758.635
Finland;FIN;Europe & Central Asia;2008;283753003898.712
Finland;FIN;Europe & Central Asia;2009;251483878456.439
Finland;FIN;Europe & Central Asia;2010;247799815768.477
Finland;FIN;Europe & Central Asia;2011;273674236772.815
Finland;FIN;Europe & Central Asia;2012;255776225885.226
Finland;FIN;Europe & Central Asia;2013;267328613728.338
Fiji;FJI;East Asia & Pacific;1960;112334368.396772
Fiji;FJI;East Asia & Pacific;1961;116993977.848207
Fiji;FJI;East Asia & Pacific;1962;122912941.205436
Fiji;FJI;East Asia & Pacific;1963;129461581.515562
Fiji;FJI;East Asia & Pacific;1964;140040154.324227
Fiji;FJI;East Asia & Pacific;1965;147084750.031482
Fiji;FJI;East Asia & Pacific;1966;150603925.515853
Fiji;FJI;East Asia & Pacific;1967;162625885.863484
Fiji;FJI;East Asia & Pacific;1968;166952937.135005
Fiji;FJI;East Asia & Pacific;1969;182182067.703568
Fiji;FJI;East Asia & Pacific;1970;219878482.173564
Fiji;FJI;East Asia & Pacific;1971;247749327.721267
Fiji;FJI;East Asia & Pacific;1972;316650508.967523
Fiji;FJI;East Asia & Pacific;1973;425963359.355326
Fiji;FJI;East Asia & Pacific;1974;558589870.903674
Fiji;FJI;East Asia & Pacific;1975;684268280.812751
Fiji;FJI;East Asia & Pacific;1976;694552411.718837
Fiji;FJI;East Asia & Pacific;1977;719533137.126662
Fiji;FJI;East Asia & Pacific;1978;829239489.844119
Fiji;FJI;East Asia & Pacific;1979;1019743927.24662
Fiji;FJI;East Asia & Pacific;1980;1202567359.4132
Fiji;FJI;East Asia & Pacific;1981;1235899836.18067
Fiji;FJI;East Asia & Pacific;1982;1194015444.01544
Fiji;FJI;East Asia & Pacific;1983;1123107276.30285
Fiji;FJI;East Asia & Pacific;1984;1177997413.63384
Fiji;FJI;East Asia & Pacific;1985;1141210124.82663
Fiji;FJI;East Asia & Pacific;1986;1290228616.82408
Fiji;FJI;East Asia & Pacific;1987;1177908191.97685
Fiji;FJI;East Asia & Pacific;1988;1109976927.91722
Fiji;FJI;East Asia & Pacific;1989;1182686577.22645
Fiji;FJI;East Asia & Pacific;1990;1337024782.22702
Fiji;FJI;East Asia & Pacific;1991;1383843860.1247
Fiji;FJI;East Asia & Pacific;1992;1531803060.54558
Fiji;FJI;East Asia & Pacific;1993;1635426125.30808
Fiji;FJI;East Asia & Pacific;1994;1825285158.11762
Fiji;FJI;East Asia & Pacific;1995;1970347720.96992
Fiji;FJI;East Asia & Pacific;1996;2129266728.42585
Fiji;FJI;East Asia & Pacific;1997;2093994597.21549
Fiji;FJI;East Asia & Pacific;1998;1656784779.545
Fiji;FJI;East Asia & Pacific;1999;1942170999.18765
Fiji;FJI;East Asia & Pacific;2000;1684109743.49338
Fiji;FJI;East Asia & Pacific;2001;1660102345.60309
Fiji;FJI;East Asia & Pacific;2002;1842691481.09196
Fiji;FJI;East Asia & Pacific;2003;2315935752.71653
Fiji;FJI;East Asia & Pacific;2004;2727507212.92556
Fiji;FJI;East Asia & Pacific;2005;3006725014.78415
Fiji;FJI;East Asia & Pacific;2006;3103099942.22992
Fiji;FJI;East Asia & Pacific;2007;3405050611.68726
Fiji;FJI;East Asia & Pacific;2008;3523185919.55826
Fiji;FJI;East Asia & Pacific;2009;2870624635.68032
Fiji;FJI;East Asia & Pacific;2010;3140508835.9485
Fiji;FJI;East Asia & Pacific;2011;3646423265.67031
Fiji;FJI;East Asia & Pacific;2012;3849824012.51467
Fiji;FJI;East Asia & Pacific;2013;3855017106.54936
France;FRA;Europe & Central Asia;1960;62651474946.6007
France;FRA;Europe & Central Asia;1961;68346741504.4257
France;FRA;Europe & Central Asia;1962;76313782251.6964
France;FRA;Europe & Central Asia;1963;85551113767.3727
France;FRA;Europe & Central Asia;1964;94906593388.3107
France;FRA;Europe & Central Asia;1965;102160571409.274
France;FRA;Europe & Central Asia;1966;110597467198.645
France;FRA;Europe & Central Asia;1967;119466139619.589
France;FRA;Europe & Central Asia;1968;129847107787.883
France;FRA;Europe & Central Asia;1969;140725497222.277
France;FRA;Europe & Central Asia;1970;148948860281.091
France;FRA;Europe & Central Asia;1971;166564460755.298
France;FRA;Europe & Central Asia;1972;204283485045.514
France;FRA;Europe & Central Asia;1973;265381555686.506
France;FRA;Europe & Central Asia;1974;286526186579.378
France;FRA;Europe & Central Asia;1975;362000917852.226
France;FRA;Europe & Central Asia;1976;373410270417.919
France;FRA;Europe & Central Asia;1977;411464295266.114
France;FRA;Europe & Central Asia;1978;508183139534.884
France;FRA;Europe & Central Asia;1979;615834104224.484
France;FRA;Europe & Central Asia;1980;703525302701.025
France;FRA;Europe & Central Asia;1981;617589619794.81
France;FRA;Europe & Central Asia;1982;586837009681.605
France;FRA;Europe & Central Asia;1983;561852138738.274
France;FRA;Europe & Central Asia;1984;532648802822.187
France;FRA;Europe & Central Asia;1985;555197109067.017
France;FRA;Europe & Central Asia;1986;774556302680.178
France;FRA;Europe & Central Asia;1987;938368438284.405
France;FRA;Europe & Central Asia;1988;1023504019381.13
France;FRA;Europe & Central Asia;1989;1030122352457.33
France;FRA;Europe & Central Asia;1990;1275300566196.84
France;FRA;Europe & Central Asia;1991;1275563306592.26
France;FRA;Europe & Central Asia;1992;1408724907063.2
France;FRA;Europe & Central Asia;1993;1330094973361.13
France;FRA;Europe & Central Asia;1994;1401636342155.01
France;FRA;Europe & Central Asia;1995;1609892232882.11
France;FRA;Europe & Central Asia;1996;1614245416078.98
France;FRA;Europe & Central Asia;1997;1460709148123.17
France;FRA;Europe & Central Asia;1998;1510758283299.98
France;FRA;Europe & Central Asia;1999;1500275942893.67
France;FRA;Europe & Central Asia;2000;1368438363736.87
France;FRA;Europe & Central Asia;2001;1382218344519.02
France;FRA;Europe & Central Asia;2002;1500337850555.24
France;FRA;Europe & Central Asia;2003;1848124153498.87
France;FRA;Europe & Central Asia;2004;2124204553215
France;FRA;Europe & Central Asia;2005;2203623837238.22
France;FRA;Europe & Central Asia;2006;2324892820068.39
France;FRA;Europe & Central Asia;2007;2662975825905.46
France;FRA;Europe & Central Asia;2008;2923573946917.03
France;FRA;Europe & Central Asia;2009;2693665189295.46
France;FRA;Europe & Central Asia;2010;2646837111794.78
France;FRA;Europe & Central Asia;2011;2862680142625.14
France;FRA;Europe & Central Asia;2012;2686722589269.73
France;FRA;Europe & Central Asia;2013;2806427978233.99
Gabon;GAB;Sub-Saharan Africa;1960;141468977.521066
Gabon;GAB;Sub-Saharan Africa;1961;167637907.544815
Gabon;GAB;Sub-Saharan Africa;1962;182796536.614163
Gabon;GAB;Sub-Saharan Africa;1963;154480244.361122
Gabon;GAB;Sub-Saharan Africa;1964;215679855.207217
Gabon;GAB;Sub-Saharan Africa;1965;226474285.587109
Gabon;GAB;Sub-Saharan Africa;1966;245849781.7159
Gabon;GAB;Sub-Saharan Africa;1967;271543680.279285
